Contract Address,Transaction Hash,Original Gas Used,"SmartShield (Success, Gas Used, Error Message)","Elysium (Success, Gas Used, Error Message)"
0x5b346f6d86fda92b87e34697519cd00e1c11b5be,0xbdf3d2a32edad2f96ced2e3780a5288b288d0473d36edb4a5496eda0e2596c39,25127,"(False, 7594, '')","(False, 7579, '')"
0xfed765de416b5c02f4fb511c2f9947c53bd74823,0xb03bb3e654aa791798c4df72893e55b64c232ec9ec45487b69c41481892c0f9e,42920,"(False, 705, '')","(False, 690, '')"
0x82377a14c6411a2fd4b2b7194e3fc8a906e237de,0x34155a6508a91774c4dc5eb82244b58e4d6d9fb010c01cd063850755902c1b17,27604,"(False, 539, '')","(False, 524, '')"
0x86209865dccaca5975f8ac681d741a84a61ca9b1,0xc729cb33b52bf88d61e6e1678c5ea9a6a11d3218af226c2e84adb17439e5f49d,34613,"(False, 1053, '')","(False, 1038, '')"
0x86209865dccaca5975f8ac681d741a84a61ca9b1,0xe6c456f0907b6d7a8b5d7aa0918d536d61369acf81afd0ca2f12c1e97ef1fa3f,34613,"(False, 1053, '')","(False, 1038, '')"
0x2992cfef496b9080b303cc4ac6ba114126253ff7,0x49eefff1129a3e07b502dea0b05985c9ef316041ddd6a4787e37a3e1affc067e,63670,"(False, 15889, '')","(False, 15874, '')"
0xdb49831a63f420110bb6111e6ed0d52d6f6dcf68,0x090cd8067402fa0b055af1c09dc4ee25ef238126912466f5ec8f4c755e7f3206,42926,"(False, 712, '')","(False, 697, '')"
0xd07b6cd36738ec108b1a6f503c0c068833112ed3,0xe05167c2e246644851bdc8aa87701867f698aea75d8bc12cf72e15d35003f02e,90323,"(False, 70341, '')","(False, 70326, '')"
0xc3ffc207f484ccf15cef1e2e52c8340dc801965e,0x8705f5db1a8294770cb0f6fc49f2a7eb2e4f9e513b683b4f8ceadc73fc08c441,128811,"(False, 105168, '')","(False, 105153, '')"
0x5d105e9006bd1fd9b6194ef4d75b7e9770453f34,0x1356a36b3bc2d6f0ee2058db4ea777c21e1b1ec74aff9bb3cb969dd112a8b520,64106,"(False, 11083, '')","(False, 11068, '')"
0x9fbe280030858ac45c183b9367f1ea67651e9939,0x8ed4cc6c879b1f55550e1df659767b4ea788712bfc08bf198f517e795e0b6adb,27561,"(False, 497, '')","(False, 482, '')"
0x5a8e329b223fbab183e09fd33c44b6da4f436bbd,0x7716d1321720e8c1458c348e109b13d05911929c485fb20b1419aba47472b132,68808,"(False, 15518, '')","(False, 15473, '')"
0x5a8e329b223fbab183e09fd33c44b6da4f436bbd,0x29a4d423a9c3d7ceb5f2c0886e161f2db4e8e059a4061cdd1147b66e2c152540,51077,"(False, 1529, '')","(False, 1514, '')"
0x5ecfede568e01938af8bff89d1e88ac001a604b5,0x922f8c92ab713695bbce9ed0dac1aec128959880c6478f9fc4daee48d339acee,13080,"(False, 113081, 'Invalid opcode 0xfd @ 2751')","(False, 113081, 'Invalid opcode 0xfd @ 2305')"
